YopCode,Name,Faculty,DepartmentName,Language,City,UniversityType,Price,EducationType,Quota2022,Quota2021,Quota2020,Quota2019,Fullness,Settled2022,Settled2021,Settled2020,Settled2019,MinimumSuccessRank2022,MinimumSuccessRank2021,MinimumSuccessRank2020,MinimumSuccessRank2019,MinimumPoint2022,MinimumPoint2021,MinimumPoint2020,MinimumPoint2019
"102510414","MANİSA CELÂL BAYAR ÜNİVERSİTESİ","Hasan Ferdi Turgutlu Teknoloji Fakültesi","Mekatronik Mühendisliği","(4 Yıllık)","MANİSA","Devlet","Ücretsiz","Örgün","56+2","56+2","56+2","56+2","Doldu","58","58","58","58","183.033","207.424","196.000","193.284","346,06405","279,03647","327,08613","298,01787"
"106910601","KOCAELİ ÜNİVERSİTESİ","Teknoloji Fakültesi","Biyomedikal Mühendisliği","(4 Yıllık)","KOCAELİ","Devlet","Ücretsiz","Örgün","45+2","45+2","45+2","45+2","Doldu","47","47","47","47","183.156","186.996","166.000","170.253","346,00669","288,08284","344,75294","309,49786"
"108190170","NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ","Zübeyde Hanım Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","NİĞDE","Devlet","Ücretsiz","Örgün","100+3","---","---","---","Doldu","103","---","---","---","183.320","---","---","---","345,91071","---","---","---"
"105690650","İSTANBUL ÜNİVERSİTESİ","Fen Fakültesi","Fizik","(İngilizce) (4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","---","Doldu","41","41","41","---","183.388","235.192","259.000","---","345,87031","268,01204","297,94795","---"
"102190092","BİTLİS EREN ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","BİTLİS","Devlet","Ücretsiz","Örgün","75+2","---","---","---","Doldu","77","---","---","---","183.402","---","---","---","345,85998","---","---","---"
"111570286","MALATYA TURGUT ÖZAL ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Bilgisayar Mühendisliği","(4 Yıllık)","MALATYA","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","---","Doldu","62","62","62","---","183.421","231.898","270.000","---","345,85057","269,27958","293,71611","---"
"104111367","GAZİ ÜNİVERSİTESİ","Teknoloji Fakültesi","İnşaat Mühendisliği","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","64+2","64+2","64+2","64+2","Doldu","66","66","66","66","183.493","186.901","149.000","126.589","345,81235","288,13557","356,45552","337,61257"
"201410268","FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ","Mühendislik Fakültesi","Biyomedikal Mühendisliği","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","10+0","10+0","10+0","20+0","Doldu","10","10","10","20","183.525","167.235","176.000","220.951","345,79525","298,03410","338,83160","286,24778"
"101190570","ANKARA ÜNİVERSİTESİ","Mühendislik Fakültesi","İnşaat Mühendisliği","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","35+1","---","---","---","Doldu","36","---","---","---","183.552","---","---","---","345,78229","---","---","---"
"107210068","MARMARA ÜNİVERSİTESİ","Atatürk Eğitim Fakültesi","Fen Bilgisi Öğretmenliği","(4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","183.625","160.055","150.000","175.570","345,74182","301,92066","356,30973","306,69035"
"209010093","FENERBAHÇE ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","6+0","---","---","Doldu","6","6","---","---","183.737","185.647","---","---","345,68253","288,74228","---","---"
"301310302","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Mühendislik Fakültesi","Bilgisayar Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","KKTC-GİRNE","KKTC","Burslu","Örgün","5+0","3+0","3+0","3+0","Doldu","5","3","---","2","183.810","228.396","Dolmadı","Dolmadı","345,64939","270,61124","Dolmadı","Dolmadı"
"108410557","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","ODTÜ Kuzey Kıbrıs Kampusu","İnşaat Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","ANKARA","Devlet","Burslu","Örgün","5+0","5+0","5+0","5+0","Doldu","5","5","5","5","183.811","189.640","150.000","124.152","345,64915","286,84103","355,82558","339,47587"
"107310455","BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","BURDUR","Devlet","Ücretsiz","Örgün","120+3","120+3","120+3","120+3","Doldu","123","123","123","123","183.852","173.693","175.000","185.844","345,63076","294,66886","339,05272","301,54621"
"207510601","İSTANBUL ESENYURT ÜNİVERSİTESİ","Mühendislik ve Mimarlık Fakültesi","Elektrik-Elektronik Mühendisliği","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","7+0","10+0","3+0","Doldu","5","7","10","3","183.865","181.553","176.000","134.841","345,62575","290,73041","338,35457","331,46997"
"107090368","NECMETTİN ERBAKAN ÜNİVERSİTESİ","Seydişehir Kamil Akkanat Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","70+2","---","---","---","Doldu","72","---","---","---","183.900","---","---","---","345,60239","---","---","---"
"200612186","BAŞKENT ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Moleküler Biyoloji ve Genetik","(Ücretli) (4 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","2+0","2+0","2+0","4+0","Doldu","2","2","2","1","184.229","190.457","273.000","Dolmadı","345,42133","286,47863","292,75400","Dolmadı"
"200190130","ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Moleküler Biyoloji ve Genetik","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","43+0","---","---","---","Doldu","43","---","---","---","184.343","---","---","---","345,35299","---","---","---"
"202090300","IŞIK ÜNİVERSİTESİ","Sanat, Tasarım ve Mimarlık Fakültesi","Endüstriyel Tasarım (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","6+0","---","---","Doldu","8","6","---","---","184.398","171.980","---","---","345,32313","295,57642","---","---"
"104230054","GAZİANTEP ÜNİVERSİTESİ","Mühendislik Fakültesi","Elektrik-Elektronik Mühendisliği","(İngilizce) (İÖ) (4 Yıllık)","GAZİANTEP","Devlet","İÖ-Ücretli","İkinci","90+3","90+3","80+2","90+3","Doldu","93","93","82","93","184.430","196.773","175.000","182.353","345,30230","283,67409","339,14861","303,20259"
"205490115","TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ","Mimarlık ve Tasarım Fakültesi","Endüstriyel Tasarım (Fakülte)","(Ücretli) (4 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","5+0","7+0","7+0","---","Doldu","5","7","7","---","184.579","316.098","212.000","---","345,22435","243,59978","318,95164","---"
"109890149","UŞAK ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","UŞAK","Devlet","Ücretsiz","Örgün","90+3","90+3","---","---","Doldu","93","93","---","---","184.622","179.982","---","---","345,20243","291,54123","---","---"
"202412455","İSTANBUL AYDIN ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Fizyoterapi ve Rehabilitasyon (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","12+0","12+0","11+0","6+0","Doldu","12","12","11","6","184.680","188.282","155.000","103.556","345,17278","287,45174","352,43062","357,09104"
"204090143","KTO KARATAY ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Bilgisayar Mühendisliği","(%50 İndirimli) (4 Yıllık)","KONYA","Vakıf","%50 İndirimli","Örgün","42+0","38+0","---","---","Doldu","42","38","---","---","184.752","255.612","---","---","345,14114","261,01634","---","---"
"300110688","DOĞU AKDENİZ ÜNİVERSİTESİ","Mühendislik Fakültesi","Endüstri Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","KKTC-GAZİMAĞUSA","KKTC","Burslu","Örgün","10+0","10+0","9+0","10+0","Doldu","10","10","9","9","184.802","211.680","247.000","Dolmadı","345,11709","277,26872","302,72708","Dolmadı"
"205410502","TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ","Mimarlık ve Tasarım Fakültesi","Mimarlık","(Ücretli) (4 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","38+0","35+0","35+0","35+0","Doldu","38","35","35","35","184.937","151.978","178.000","231.102","345,04776","306,52750","337,27981","282,34685"
"104310631","TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ","Mühendislik ve Mimarlık Fakültesi","Bilgisayar Mühendisliği","(4 Yıllık)","TOKAT","Devlet","Ücretsiz","Örgün","75+2","70+2","70+2","70+2","Doldu","77","72","72","72","185.016","221.653","244.000","260.456","344,99962","273,23294","304,15489","272,19091"
"202790541","İSTANBUL GELİŞİM ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","9+0","9+0","---","---","Doldu","9","9","---","---","185.141","188.098","---","---","344,94012","287,52565","---","---"
"300190442","DOĞU AKDENİZ ÜNİVERSİTESİ","Mühendislik Fakültesi","Bilgisayar Mühendisliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","KKTC-GAZİMAĞUSA","KKTC","%50 İndirimli","Örgün","10+0","5+0","5+0","---","Doldu","10","5","1","---","185.238","231.755","Dolmadı","---","344,88912","269,32791","Dolmadı","---"
"207710044","SANKO ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Fizyoterapi ve Rehabilitasyon (Fakülte)","(Burslu) (4 Yıllık)","GAZİANTEP","Vakıf","Burslu","Örgün","5+0","7+0","7+0","5+0","Doldu","5","7","7","5","185.371","207.637","150.000","129.420","344,81487","278,95094","356,14550","335,42221"
"202390237","İSTANBUL AREL ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Beslenme ve Diyetetik (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","9+0","---","---","Doldu","6","9","---","---","185.914","184.529","---","---","344,53191","289,28233","---","---"
"204090152","KTO KARATAY ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Mekatronik Mühendisliği","(Burslu) (4 Yıllık)","KONYA","Vakıf","Burslu","Örgün","8+0","20+0","---","---","Doldu","8","20","---","---","186.255","265.202","---","---","344,35024","257,95850","---","---"
"103410951","EGE ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Ebelik (Fakülte)","(4 Yıllık)","İZMİR","Devlet","Ücretsiz","Örgün","90+3","100+3","100+3","100+3","Doldu","93","103","103","103","186.766","185.412","186.000","198.761","344,09911","288,85095","332,53210","295,53098"
"108211115","ONDOKUZ MAYIS ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Beslenme ve Diyetetik (Fakülte)","(4 Yıllık)","SAMSUN","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","186.926","157.147","130.000","108.989","344,02488","303,59805","371,42329","352,15157"
"107090292","NECMETTİN ERBAKAN ÜNİVERSİTESİ","Mühendislik Fakültesi","Endüstri Mühendisliği","(İngilizce) (4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","60+2","60+2","---","---","Doldu","62","62","---","---","187.143","223.615","---","---","343,91734","272,45644","---","---"
"204590363","NİŞANTAŞI ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Beslenme ve Diyetetik (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","9+0","12+0","---","Doldu","6","9","12","---","187.176","179.440","201.000","---","343,89888","291,81460","324,36784","---"
"105810102","İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ","Fen Fakültesi","Matematik","(İngilizce) (4 Yıllık)","İZMİR","Devlet","Ücretsiz","Örgün","60+2","60+2","50+2","50+2","Doldu","62","62","52","52","187.257","230.590","212.000","218.718","343,85234","269,76126","318,94764","287,11761"
"107290443","MARMARA ÜNİVERSİTESİ","Atatürk Eğitim Fakültesi","Kimya Öğretmenliği","(KKTC Uyruklu) (4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","1+0","---","---","---","Doldu","1","---","---","---","187.297","---","---","---","343,83086","---","---","---"
"109970294","YALOVA ÜNİVERSİTESİ","Mühendislik Fakültesi","Elektrik-Elektronik Mühendisliği","(4 Yıllık)","YALOVA","Devlet","Ücretsiz","Örgün","65+2","60+2","50+2","40+1","Doldu","67","62","52","41","187.311","206.277","201.000","208.747","343,82241","279,49266","324,48094","291,16446"
"100610119","KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","KIRŞEHİR","Devlet","Ücretsiz","Örgün","100+3","100+3","100+3","100+3","Doldu","103","103","103","103","187.331","181.764","186.000","201.191","343,81347","290,63033","332,41312","294,41102"
"204790549","İSTANBUL OKAN ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Bilgisayar Mühendisliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","46+0","38+0","---","---","Doldu","46","38","---","---","187.488","239.275","---","---","343,71370","266,56175","---","---"
"107910079","TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ","Sağlık Yüksekokulu","Hemşirelik (Yüksekokul)","(4 Yıllık)","TEKİRDAĞ","Devlet","Ücretsiz","Örgün","100+3","100+3","100+3","100+3","Doldu","103","103","103","103","187.702","178.085","180.000","189.685","343,59721","292,46901","336,26814","299,70028"
"108190148","NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ","Mühendislik Fakültesi","Bilgisayar Mühendisliği","(4 Yıllık)","NİĞDE","Devlet","Ücretsiz","Örgün","60+2","60+2","---","---","Doldu","62","62","---","---","187.791","236.366","---","---","343,55477","267,58434","---","---"
"200610542","BAŞKENT ÜNİVERSİTESİ","Mühendislik Fakültesi","Makine Mühendisliği","(%50 İndirimli) (4 Yıllık)","ANKARA","Vakıf","%50 İndirimli","Örgün","45+0","45+0","41+0","24+0","Doldu","45","45","41","24","187.953","178.481","152.000","118.363","343,45541","292,27752","354,92253","344,03900"
"204111075","MALTEPE ÜNİVERSİTESİ","Mimarlık ve Tasarım Fakültesi","Gemi ve Yat Tasarımı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","5+0","5+0","3+0","Doldu","5","5","5","3","188.135","236.692","162.000","133.279","343,35415","267,46808","347,56151","332,59736"
"102630462","SİVAS CUMHURİYET ÜNİVERSİTESİ","Mühendislik Fakültesi","Bilgisayar Mühendisliği","(İÖ) (4 Yıllık)","SİVAS","Devlet","İÖ-Ücretli","İkinci","60+2","60+2","65+2","65+2","Doldu","62","62","67","67","188.174","239.682","261.000","289.584","343,33334","266,41510","297,01134","263,43559"
"110710131","İSKENDERUN TEKNİK ÜNİVERSİTESİ","Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi","Deniz Ulaştırma İşletme Mühendisliği (Fakülte)","(4 Yıllık)","HATAY","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","41","41","41","188.302","223.129","238.000","277.167","343,26104","272,65268","306,45071","267,02884"
"201211074","DOĞUŞ ÜNİVERSİTESİ","Mühendislik Fakültesi","İnşaat Mühendisliği","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","3+0","4+0","4+0","Doldu","5","3","4","4","188.417","186.453","160.000","133.591","343,18756","288,34680","349,05355","332,36434"
"102890059","ÇANKIRI KARATEKİN ÜNİVERSİTESİ","Mühendislik Fakültesi","Bilgisayar Mühendisliği","(4 Yıllık)","ÇANKIRI","Devlet","Ücretsiz","Örgün","65+2","60+2","60+2","60+2","Doldu","67","62","62","62","188.466","234.082","257.000","286.503","343,16754","268,44449","298,69905","264,30458"
"110090036","ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Matematik","(İngilizce) (4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","40+1","Doldu","52","52","52","41","188.519","225.070","228.000","235.998","343,14290","271,89262","311,27852","280,52901"
"110110067","YILDIZ TEKNİK ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Fizik","(4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","188.673","226.256","236.000","254.104","343,06152","271,41914","307,41515","274,26318"
"203511471","İZMİR EKONOMİ ÜNİVERSİTESİ","Mühendislik Fakültesi","Genetik ve Biyomühendislik","(İngilizce) (%50 İndirimli) (4 Yıllık)","İZMİR","Vakıf","%50 İndirimli","Örgün","37+0","33+0","33+0","30+0","Doldu","37","33","33","30","188.694","212.144","251.000","245.720","343,05238","277,08206","301,10529","277,14765"
"202790555","İSTANBUL GELİŞİM ÜNİVERSİTESİ","Uygulamalı Bilimler Fakültesi","Havacılık Elektrik ve Elektroniği (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","6+0","---","---","Doldu","5","6","---","---","188.883","202.015","---","---","342,94954","281,34235","---","---"
"109710357","BURSA ULUDAĞ ÜNİVERSİTESİ","Mühendislik Fakültesi","Tekstil Mühendisliği","(4 Yıllık)","BURSA","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","41","41","41","188.899","208.945","215.000","236.281","342,94106","278,36860","317,45510","280,42822"
"201990487","HALİÇ ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Fizyoterapi ve Rehabilitasyon (Fakülte)","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","10+0","10+0","---","Doldu","6","10","10","---","188.923","205.043","164.000","---","342,92650","280,00170","346,24714","---"
"111611129","İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA","Sağlık Bilimleri Fakültesi","Ebelik (Fakülte)","(4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","90+3","80+2","80+2","80+2","Doldu","93","82","82","82","188.995","179.592","177.000","188.857","342,89298","291,74463","337,88123","300,09824"
"100110399","BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ","Mühendislik Fakültesi","Makine Mühendisliği","(4 Yıllık)","BOLU","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","189.088","203.844","184.000","184.314","342,84007","280,54182","333,63747","302,27665"
"106310228","KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","KARAMAN","Devlet","Ücretsiz","Örgün","100+3","100+3","100+3","90+3","Doldu","103","103","103","93","189.138","182.217","184.000","196.075","342,81375","290,39939","333,63033","296,71840"
"110010314","ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","İnşaat Mühendisliği","(İngilizce) (4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","72","72","72","189.214","192.593","152.000","137.073","342,76842","285,50216","354,58600","329,87834"
"108910843","SELÇUK ÜNİVERSİTESİ","Akşehir Kadir Yallagöz Sağlık Yüksekokulu","Hemşirelik (Yüksekokul)","(4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","189.662","181.419","183.000","186.936","342,51874","290,79748","334,43808","301,01744"
"202590351","İSTANBUL BİLGİ ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Elektrik-Elektronik Mühendisliği","(İngilizce) (Ücretli) (4 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","13+0","---","---","---","Doldu","13","---","---","---","189.895","---","---","---","342,38131","---","---","---"
"105490033","İSTANBUL MEDENİYET ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Matematik","(4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","40+1","Doldu","52","52","52","41","189.963","225.810","211.000","218.890","342,34514","271,60052","319,16019","287,04598"
"200610533","BAŞKENT ÜNİVERSİTESİ","Mühendislik Fakültesi","Makine Mühendisliği","(Ücretli) (4 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","2+0","2+0","2+0","7+0","Doldu","2","2","2","---","190.063","197.569","284.000","Dolmadı","342,29193","283,32400","288,75918","Dolmadı"
"103810029","ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ","Eğitim Fakültesi","Fen Bilgisi Öğretmenliği","(4 Yıllık)","ESKİŞEHİR","Devlet","Ücretsiz","Örgün","50+2","50+2","60+2","60+2","Doldu","52","52","62","62","190.220","186.100","198.000","234.381","342,21252","288,52515","325,72034","281,13297"
"108911214","SELÇUK ÜNİVERSİTESİ","Teknoloji Fakültesi","Bilgisayar Mühendisliği (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","16+1","16+1","16+1","14+1","Doldu","17","17","17","15","190.287","224.145","241.000","229.747","342,17587","272,24752","305,49302","282,86139"
"203010293","İSTANBUL KÜLTÜR ÜNİVERSİTESİ","Mühendislik Fakültesi","Bilgisayar Mühendisliği","(İngilizce) (Ücretli) (4 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","10+0","10+0","10+0","20+0","Doldu","10","10","10","5","190.317","240.758","258.000","Dolmadı","342,16164","266,04002","298,38628","Dolmadı"
"104310622","TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","TOKAT","Devlet","Ücretsiz","Örgün","120+3","110+3","110+3","100+3","Doldu","123","113","113","103","190.327","179.284","182.000","192.670","342,15764","291,89311","334,87747","298,31044"
"102910922","ÇUKUROVA ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Ebelik (Fakülte)","(4 Yıllık)","ADANA","Devlet","Ücretsiz","Örgün","70+2","80+2","80+2","80+2","Doldu","72","82","82","82","190.336","199.480","202.000","213.232","342,15352","282,45704","323,94992","289,33677"
"300112093","DOĞU AKDENİZ ÜNİVERSİTESİ","Mühendislik Fakültesi","İşletme Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","KKTC-GAZİMAĞUSA","KKTC","Burslu","Örgün","5+0","5+0","3+0","3+0","Dolmadı","1","1","1","---","Dolmadı","Dolmadı","Dolmadı","Dolmadı","Dolmadı","Dolmadı","Dolmadı","Dolmadı"
"204910175","PİRİ REİS ÜNİVERSİTESİ","Denizcilik Fakültesi","Deniz Ulaştırma İşletme Mühendisliği (Fakülte)","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","71+0","67+0","66+0","51+0","Doldu","71","67","66","33","190.479","209.838","242.000","Dolmadı","342,08714","277,99218","304,95698","Dolmadı"
"106110875","KARABÜK ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","KARABÜK","Devlet","Ücretsiz","Örgün","100+3","100+3","100+3","90+3","Doldu","103","103","103","93","190.590","178.073","180.000","188.983","342,03188","292,47453","336,16886","300,03131"
"203590140","İZMİR EKONOMİ ÜNİVERSİTESİ","Güzel Sanatlar ve Tasarım Fakültesi","Mimarlık","(İngilizce) (%25 İndirimli) (4 Yıllık)","İZMİR","Vakıf","%25 İndirimli","Örgün","42+0","42+0","42+0","10+0","Doldu","42","42","42","10","190.625","203.811","236.000","145.958","342,01483","280,55459","307,52888","323,95669"
"106010531","KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ","Afşin Sağlık Yüksekokulu","Hemşirelik (Yüksekokul)","(4 Yıllık)","KAHRAMANMARAŞ","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","190.638","184.631","190.000","200.073","342,00750","289,22932","330,43641","294,91930"
"200510719","BAHÇEŞEHİR ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Enerji Sistemleri Mühendisliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","23+0","23+0","33+0","35+0","Doldu","23","23","21","27","190.796","268.863","Dolmadı","Dolmadı","341,92944","256,82083","Dolmadı","Dolmadı"
"105511033","İSTANBUL TEKNİK ÜNİVERSİTESİ","İTÜ-KKTC Eğitim Araştırma Yerleşkesi","Gemi İnşaatı ve Gemi Makineleri Mühendisliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Devlet","%50 İndirimli","Örgün","30+0","30+0","52+0","30+0","Doldu","30","11","3","---","190.862","Dolmadı","Dolmadı","Dolmadı","341,89876","Dolmadı","Dolmadı","Dolmadı"
"202790522","İSTANBUL GELİŞİM ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Beslenme ve Diyetetik (Fakülte)","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","8+0","---","---","Doldu","8","8","---","---","191.043","179.877","---","---","341,80759","291,59533","---","---"
"103730111","ERZURUM TEKNİK ÜNİVERSİTESİ","Sağlık Bilimleri Fakültesi","Hemşirelik (Fakülte)","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","60+2","60+2","---","---","Doldu","62","62","---","---","191.076","193.076","---","---","341,78961","285,29227","---","---"
"201410329","FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ","Mimarlık ve Tasarım Fakültesi","İç Mimarlık","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","11+0","11+0","10+0","10+0","Doldu","11","11","10","10","191.205","198.202","173.000","138.396","341,72403","283,03457","340,73649","328,92517"
"201650180","HASAN KALYONCU ÜNİVERSİTESİ","Mühendislik Fakültesi","Yazılım Mühendisliği","(İngilizce) (Ücretli) (4 Yıllık)","GAZİANTEP","Vakıf","Ücretli","Örgün","10+0","---","---","---","Doldu","10","---","---","---","191.781","---","---","---","341,40698","---","---","---"
"105810147","İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ","Fen Fakültesi","Kimya","(İngilizce) (KKTC Uyruklu) (4 Yıllık)","İZMİR","Devlet","Ücretsiz","Örgün","1+0","2+0","2+0","2+0","Doldu","1","2","2","2","191.892","253.848","311.000","316.977","341,35250","261,60147","279,54894","256,24219"
"104810229","HACETTEPE ÜNİVERSİTESİ","Eğitim Fakültesi","Biyoloji Öğretmenliği","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","20+1","20+1","20+1","20+1","Doldu","21","21","21","21","192.052","200.133","200.000","225.100","341,26958","282,17145","324,74736","284,60335"
